Which pair together could cause a rainbow?,Fog and clouds,Rain and snow,Clouds and ice,Sunshine and rain,D
What is made when sugar is dissolved in water?,a colloid,a solution,a suspension,an evaporation,B
Which statement about all living organisms is true?,They have limbs.,They produce their own food.,They breathe air.,They have at least one cell.,D
"On a warm sunny afternoon, ocean water splashed onto a rock. A short time later, the rock was dry. Which statement best explains what happened to the water on the rock?",Heat caused the water to become a gas.,Heat melted the water and it disappeared.,Salt caused the water to become a gas.,Salt melted the water and it disappeared.,A
A student tosses a ball into the air. Which force causes the ball to fall back to the ground?,gravity,magnetism,mechanical,friction,A
The stages of evolution of a star are determined by the mass of the star at the beginning of its life cycle. Which stage of evolution is the oldest form of a massive star?,red giant,supernova,neutron star,white dwarf,C
The average temperature of the surface of Earth has increased approximately 1°C in the past century. Which reason best explains this increase in temperature?,higher levels of oxygen in the atmosphere,lower levels of ozone in the atmosphere,higher levels of carbon dioxide in the atmosphere,lower levels of nitrogen in the atmosphere,C
Which lists the diameter of the planets in order from smallest to largest?,"Venus, Earth, Mercury, Mars","Earth, Mars, Venus, Mercury","Mars, Mercury, Earth, Venus","Mercury, Mars, Venus, Earth",D
Which is an example of substances reacting chemically?,iron and oxygen forming rust,paper being cut into small pieces,chocolate melting in a pan,flour and sugar mixed together in a bowl,A
A mountain range has hills around its edges. How are the mountains and hills alike?,Both have grass at the top.,Both are at least 1000 meters tall.,Both have liquid rock at their centers.,Both are taller than the land around them.,D
"The population of which of the following 26 organisms would most likely decline if small animals like rats, rabbits, and snakes were eliminated from an ecosystem?",earthworms,grasses,hawks,mushrooms,C
"During a lab investigation, students were asked to determine the best way to clean up an oil spill using different materials. Investigation Materials • filter paper • foam sponge • metal wire screen • thin sock filled with hair The students tested the materials by placing each material into separate buckets containing oil and water. They recorded their observations on which material absorbed the most oil. Why would the students' teacher ask them to repeat their tests?",to determine if water and oil can be separated,to learn more about how to protect wildlife during an oil spill,to improve the chances of obtaining accurate oil cleanup results,to increase the total amount of oil removed from each container,C
Which process will separate the sugar from a mixture of sugar and water?,Stirring the mixture,Evaporating the water,Adding more water,Adding more sugar,B
Jenny's class made an instrument to measure air pressure. The instrument is a,thermometer.,rain gauge.,barometer.,wind vane.,C
After which event will ecological succession most likely happen?,a forest fire,a thunderstorm,a high tide,a lunar eclipse,A
A student uses a telescope to view stars at night. The student notices some of the stars are different colors. The color of a star is determined most by its,size.,distance from Earth.,mass.,temperature.,D
Which of the following is a crucial piece of evidence supporting scientists' theory of how the continents and the ocean basins formed?,Gravitational forces result in the fusion of small atoms.,A differentiated iron core expresses magnetic properties.,Currents redistribute heat in an unevenly heated liquid.,A stream of charged ions disperses lightweight gases.,C
