Which object is least likely to have any light pass through it?,a dog,a plastic bottle,a prism,a window,A
Fish are quickly caught in water because of the webbed feet possessed by a,cheetah,penguin,hippopotamus,snake,B
A farmer's potato crop all dies and is gone to waste. The farmer looks in the field closely and can tell that the crops were destroyed by,Jupiter,all,flowers,bugs,D
Which is a producer?,cloudy mornings,vinyl,team Alicia,strawberries,D
"Though fossil fuels and their byproducts will eventually be used up completely, we'll still have",gasoline,coal,plastics,light from stars,D
Solar energy called sunlight originates from,jupiter,center of universe,our celestial star,deep space,C
A source of heat may come from,a cold shower,holding hands,holding ice,Antartica,B
A person wants to mine something that will attract metals. The person decides to search out some,ceramic stones,iron pebbles,glass beads,plastic beads,B
A microscope can be placed against the sun and,burn an ant in the light's path,Provide shade on a hot day,Take a close up picture of the ground,Show how many wrinkles I have on my skin,A
The moon,has seven great lakes,is devoid of seas,is larger than the Earth,has a powerful magnetic field,B
"Within a twenty four hour period, a person could experience",a globe's complete rotation,thirty hours of night,a day on Pluto,a year of schooling,A
What enters the eye through the pupil?,diverse light energy,light bacteria,air,drops of water,A
If an organism dies then the population of that organism will what?,lessen,skyrocket,rise,grow,A
"A herd of cattle is slowly making its way through a large field. The shepherd realizes that he forgot to bring grain for the cattle, yet the cattle will survive just fine in the field, because",they eat roughage,they hunt meat,they eat insects,they eat prey,A
Xenons use current to produce light as well as,rainbows,thermal exchange,darkness,heat sinks,B
I can use a stopwatch to track,The number of freckles I have on my back,How long the road is,My weight loss in 6 months,how many marshmallows I can eat in 10 minutes,D
Natural gasses have been created by,years of dead things changing composition,years of muddy waters churning,years of growing bananas,years of pickled flowers,A
What does a four leaf clover need to feed itself?,Irish,luck,the sun,ibex,C
which of these could be measured in mL?,circumference of a head,the contents of a wine jar,the length of a pen,the width of a window,B
Seeds can be found inside an object often seen on,Saturday,Valentine's Day,April Fool's Day,Halloween,D
Without reliable sources of food or water,creatures experience some suffering,animals must make their own,dogs will need to be fed,organisms need to be cared for,A
melting ice may be formed by,the moon,temp change,an iceberg,a reaction,B
Which of the following is more accurate?,ice has greater mass when carved,ice has greater mass when crushed,ice disappears instantly when carved,ice has approximately equivalent mass when carved,D
If it starts raining acid rain you should,Go for a quick run,Move the car to the garage,Go dancing in the rain,Go for a bike ride,B
seasons change due to the earth's,tides,size,weather,degree of angle,D
We can help a plant by,Telling it a story,Cutting it from the roots,Storing it in the dark,Refusing to water it,A
What does water taste like after a substance is dissolved in it?,watery,the same,similar to object,full of life,C
What are you unlikely to find in a canyon?,granite,sandstone,squid,limestone,C
Seeds from a prickle bush can be moved across a continent if,foxes nap,sharks swim,birds die,gulls help,D
What provides the energy to open a doorknob?,you,a ghost's hand,alloys,electricity,A
which of these need to be present for a tectonic plate movement,a pool of molten lava,an ocean with fish,a river flowing north,a crack in the core,D
One source of heat might be,eating ice,moving to Antartica,sitting in snow,a mini flashlight,D
We might use our carbon dioxide waste to,feed cats,feed sloths,feed roses,feed birds,C
"If a creek is headed to the west and a stone is tossed in and sinks, but a leaf also drops in and stays on top of the water, what will likely happen?",the leaf heads west,the stone will burn,the stone floats up,the leaf heads north,A
dry wood easily what?,scorches,freezes,evaporates,melts,A
Hummingbirds take what with them,Bees,energy,Pollen,Honey,C
Which of these items contains a fat soluble vitamin?,dog,yogurt,cat,water,B
"During a sandstorm, a bird looks for a",worm,mate,stream,bush,D
Parents genes will determine the rabbits,mate,food preferences,fur color,habitat location,C
Kettles are lakes which are formed when chunks of glaciers,freeze,drown,float,dissipate,D
if an object undergoes chemical change then that object will have new chemical what?,warmth,temperature,appearance,attributes,D
Which likely sustains a bamboo shoot?,darkness,bees,nutrients,pandas,C
A change to the environment can be,a toad finding a home,turtles eating small pellets,birds swimming in a pond,flowers poking through snow,D
coal is a resource that,constructs with difficulty,makes everything sanitary,shines in light,cools the air,A
"Weather is getting a little more chilly, so a flock makes their way",elsewhere,north,Narnia,the moon,A
"If a lake is fully drained and evaporated, then the lake will",be full,be gone,be moist,be wet,B
The easiest thing to break is,a notebook,a pair of glasses,a wall,a hardcover book,B
Which of these is a source of heat?,ice cubes,coffee,Popsicles,ice cream,B
"The doorbell was pushed, but sound failed to emit. What might cause this?",atmospheric pressure,Batteries dead,storm,temperature,B
A herd of deer may be forced to search for a new home if,resources in an area become too few to maintain the herd,water in an area becomes slightly briny,more babies are born in the spring,moose move into an area that deer are in,A
a revolution is when something revolves around,dancing,poetry,more physical matter,cupcakes,C
which one of these animals lives deepest in the ocean?,an african parrot,gold fish,a tuna fish,a vampire squid,D
Sweating will make your body temperature go,down,hits you,Sideways,Up,A
Which example best shows the effect of vibration on matter?,a paper airplane,a harpsicord,a pillow,box of candy,B
Items are all ultimately compromised of which?,Cells,Molecules,Air,Nerves,B
Without this a sword would be made of wood,safety regulations,ice,ore,cheap labor,C
